date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:17	71813/71813	---M--	200	added ('OK')	image/jpeg	etag:%223238a2920f152b71%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-55.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-5515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:17	75354/75354	---M--	200	added ('OK')	image/jpeg	etag:%220e51db09acfca7f4%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-54.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-5415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:18	84596/84596	---M--	200	added ('OK')	image/jpeg	etag:%222b245aa218439064%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-53.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-5315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:18	63091/63091	---M--	200	added ('OK')	image/jpeg	etag:%22bd7e121fdd4c2a1b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-52.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-5215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:18	68353/68353	---M--	200	added ('OK')	image/jpeg	etag:%2276ed38967b05c4aa%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-51.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-5115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:19	55078/55078	---M--	200	added ('OK')	image/jpeg	etag:%22b0f6f68e728647cb%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-50.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-5015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:19	50862/50862	---M--	200	added ('OK')	image/jpeg	etag:%2248ff4d1e46c65858%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-49.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:19	87731/87731	---M--	200	added ('OK')	image/jpeg	etag:%227e6b407b93871968%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-48.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:19	92263/92263	---M--	200	added ('OK')	image/jpeg	etag:%22c03ae5d76d12cc18%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-47.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:20	96126/96126	---M--	200	added ('OK')	image/jpeg	etag:%229c64f1a6487a0d33%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-46.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:20	110759/110759	---M--	200	added ('OK')	image/jpeg	etag:%2202eb8ce4dd0a7f38%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-45.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:20	84272/84272	---M--	200	added ('OK')	image/jpeg	etag:%22af2ea0003841200a%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-44.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:20	86187/86187	---M--	200	added ('OK')	image/jpeg	etag:%22f0babf6eafd06445%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-43.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:20	78098/78098	---M--	200	added ('OK')	image/jpeg	etag:%2272467dfb6a98b59b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-42.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-4215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:21	93927/93927	---M--	200	added ('OK')	image/jpeg	etag:%22f2caba95cdea57ec%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-25.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-2515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:21	86402/86402	---M--	200	added ('OK')	image/jpeg	etag:%2292e48641e15c7bee%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-24.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-2415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:21	70333/70333	---M--	200	added ('OK')	image/jpeg	etag:%22f1ae0b3eeedb5fbf%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-23.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-2315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:21	80986/80986	---M--	200	added ('OK')	image/jpeg	etag:%22c768d88bec46841b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-22.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-2215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:21	75628/75628	---M--	200	added ('OK')	image/jpeg	etag:%22917be3cf99350480%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-21.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-2115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:22	87397/87397	---M--	200	added ('OK')	image/jpeg	etag:%22be0687af4b3d1991%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-20.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-2015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:22	98253/98253	---M--	200	added ('OK')	image/jpeg	etag:%2288c8112fcdf26237%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-19.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:22	75228/75228	---M--	200	added ('OK')	image/jpeg	etag:%223460551162d29072%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-18.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:22	89347/89347	---M--	200	added ('OK')	image/jpeg	etag:%22ece39db76d8aacce%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-17.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:23	88643/88643	---M--	200	added ('OK')	image/jpeg	etag:%223fd843bc041a14b4%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-16.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:23	83607/83607	---M--	200	added ('OK')	image/jpeg	etag:%2238d819b0a4378bfc%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-15.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:23	91753/91753	---M--	200	added ('OK')	image/jpeg	etag:%228632eeaaa18f11c9%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-14.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:23	76171/76171	---M--	200	added ('OK')	image/jpeg	etag:%2267bbef2bd66c66e4%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-13.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:23	76742/76742	---M--	200	added ('OK')	image/jpeg	etag:%22bc989079dec6be60%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-12.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:24	79858/79858	---M--	200	added ('OK')	image/jpeg	etag:%22cd7e3962f8362077%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-11.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:24	85095/85095	---M--	200	added ('OK')	image/jpeg	etag:%22a84d4086bb8a6a71%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-10.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-1015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:24	81719/81719	---M--	200	added ('OK')	image/jpeg	etag:%220f7ede5350aa68f0%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-9.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:24	95138/95138	---M--	200	added ('OK')	image/jpeg	etag:%228f9561eeb3d67cfe%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:24	114338/114338	---M--	200	added ('OK')	image/jpeg	etag:%22550cae026c910700%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-7.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:25	90673/90673	---M--	200	added ('OK')	image/jpeg	etag:%22c41d437fed421a6a%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-6.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:49:48	10087922/10087922	---M--	200	added ('OK')	image/jpeg	etag:%2264b5926f-99edf2%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-6.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-6.jpg	(from https://jefesprofootball.com/galeria/)
13:49:53	8734726/8734726	---M--	200	added ('OK')	image/jpeg	etag:%2264b59296-854806%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-7.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-7.jpg	(from https://jefesprofootball.com/galeria/)
13:50:48	15779051/15779051	---M--	200	added ('OK')	image/jpeg	etag:%2264b592db-f0c4eb%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8.jpg	(from https://jefesprofootball.com/galeria/)
14:01:26	5979221/5979221	---M--	200	added ('OK')	image/jpeg	etag:%2264b59455-5b3c55%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-14.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-14.jpg	(from https://jefesprofootball.com/galeria/)
14:06:27	9481334/9481334	---M--	200	added ('OK')	image/jpeg	etag:%2264b594c1-90ac76%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-16.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-16.jpg	(from https://jefesprofootball.com/galeria/)
14:09:09	14897037/14897037	---M--	200	added ('OK')	image/jpeg	etag:%2264b59497-e34f8d%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-15.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-15.jpg	(from https://jefesprofootball.com/galeria/)
14:09:10	11613907/11613907	---M--	200	added ('OK')	image/jpeg	etag:%2264b5951b-b136d3%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-17.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-17.jpg	(from https://jefesprofootball.com/galeria/)
14:09:10	8799498/8799498	---M--	200	added ('OK')	image/jpeg	etag:%2264b59567-86450a%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-18.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-18.jpg	(from https://jefesprofootball.com/galeria/)
14:09:17	6673427/6673427	---M--	200	added ('OK')	image/jpeg	etag:%2264b595a6-65d413%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-19.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-19.jpg	(from https://jefesprofootball.com/galeria/)
14:09:45	7072323/7072323	---M--	200	added ('OK')	image/jpeg	etag:%2264b595de-6bea43%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-20.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-20.jpg	(from https://jefesprofootball.com/galeria/)
14:09:45	6648666/6648666	---M--	200	added ('OK')	image/jpeg	etag:%2264b595fd-65735a%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-21.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-21.jpg	(from https://jefesprofootball.com/galeria/)
14:09:48	7478045/7478045	---M--	200	added ('OK')	image/jpeg	etag:%2264b5963f-721b1d%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-23.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-23.jpg	(from https://jefesprofootball.com/galeria/)
14:09:54	7214699/7214699	---M--	200	added ('OK')	image/jpeg	etag:%2264b5961e-6e166b%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-22.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-22.jpg	(from https://jefesprofootball.com/galeria/)
14:10:50	15046759/15046759	---M--	200	added ('OK')	image/jpeg	etag:%2264b59682-e59867%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-24.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-24.jpg	(from https://jefesprofootball.com/galeria/)
14:10:59	3308312/3308312	---M--	200	added ('OK')	image/jpeg	etag:%2264b596da-327b18%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-42.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-42.jpg	(from https://jefesprofootball.com/galeria/)
14:11:14	16381628/16381628	---M--	200	added ('OK')	image/jpeg	etag:%2264b596ca-f9f6bc%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-25.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-25.jpg	(from https://jefesprofootball.com/galeria/)
14:13:20	7117487/7117487	---M--	200	added ('OK')	image/jpeg	etag:%2264b596fa-6c9aaf%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-43.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-43.jpg	(from https://jefesprofootball.com/galeria/)
14:13:27	5767093/5767093	---M--	200	added ('OK')	image/jpeg	etag:%2264b59714-57ffb5%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-44.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-44.jpg	(from https://jefesprofootball.com/galeria/)
14:13:27	5000365/5000365	---M--	200	added ('OK')	image/jpeg	etag:%2264b5972c-4c4cad%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-45.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-45.jpg	(from https://jefesprofootball.com/galeria/)
14:13:27	6145421/6145421	---M--	200	added ('OK')	image/jpeg	etag:%2264b59749-5dc58d%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-46.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-46.jpg	(from https://jefesprofootball.com/galeria/)
14:13:29	6513257/6513257	---M--	200	added ('OK')	image/jpeg	etag:%2264b59767-636269%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-47.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-47.jpg	(from https://jefesprofootball.com/galeria/)
14:13:56	4315315/4315315	---M--	200	added ('OK')	image/jpeg	etag:%2264b597f2-41d8b3%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-50.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-50.jpg	(from https://jefesprofootball.com/galeria/)
14:13:57	11079386/11079386	---M--	200	added ('OK')	image/jpeg	etag:%2264b597de-a90eda%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-49.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-49.jpg	(from https://jefesprofootball.com/galeria/)
14:13:57	5672801/5672801	---M--	200	added ('OK')	image/jpeg	etag:%2264b5980c-568f61%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-51.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-51.jpg	(from https://jefesprofootball.com/galeria/)
14:13:58	15252883/15252883	---M--	200	added ('OK')	image/jpeg	etag:%2264b597ab-e8bd93%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-48.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-48.jpg	(from https://jefesprofootball.com/galeria/)
14:14:00	6710890/6710890	---M--	200	added ('OK')	image/jpeg	etag:%2264b59866-66666a%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-53.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-53.jpg	(from https://jefesprofootball.com/galeria/)
14:14:06	7225452/7225452	---M--	200	added ('OK')	image/jpeg	etag:%2264b59887-6e406c%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-54.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-54.jpg	(from https://jefesprofootball.com/galeria/)
14:14:21	8625540/8625540	---M--	200	added ('OK')	image/jpeg	etag:%2264b598b0-839d84%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-55.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-55.jpg	(from https://jefesprofootball.com/galeria/)
14:14:37	13236155/13236155	---M--	200	added ('OK')	image/jpeg	etag:%2264b59847-c9f7bb%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-52.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-52.jpg	(from https://jefesprofootball.com/galeria/)
14:14:37	6765356/6765356	---M--	200	added ('OK')	image/jpeg	etag:%2264b598cf-673b2c%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-56.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-56.jpg	(from https://jefesprofootball.com/galeria/)
14:14:37	2897753/2897753	---M--	200	added ('OK')	image/jpeg	etag:%2264b598de-2c3759%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-57.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-57.jpg	(from https://jefesprofootball.com/galeria/)
14:14:39	5578814/5578814	---M--	200	added ('OK')	image/jpeg	etag:%2264b59916-55203e%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-59.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-59.jpg	(from https://jefesprofootball.com/galeria/)
14:14:42	6605087/6605087	---M--	200	added ('OK')	image/jpeg	etag:%2264b598fc-64c91f%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-58.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-58.jpg	(from https://jefesprofootball.com/galeria/)
14:15:07	4674429/4674429	---M--	200	added ('OK')	image/jpeg	etag:%2264b599a7-47537d%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-62-1.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-62-1.jpg	(from https://jefesprofootball.com/galeria/)
14:15:18	10981078/10981078	---M--	200	added ('OK')	image/jpeg	etag:%2264b59949-a78ed6%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-60.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-60.jpg	(from https://jefesprofootball.com/galeria/)
14:15:49	15387495/15387495	---M--	200	added ('OK')	image/jpeg	etag:%2264b5998f-eacb67%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-61.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-61.jpg	(from https://jefesprofootball.com/galeria/)
14:15:56	114786/114786	---M--	200	added ('OK')	image/jpeg	etag:%22ff81ff571928454c%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-90.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-9015e2.jpg	(from https://jefesprofootball.com/galeria/)
14:15:56	7596908/7596908	---M--	200	added ('OK')	image/jpeg	etag:%2264b59a02-73eb6c%22	https://jefesprofootball.com/wp-content/uploads/2023/07/JEFES-64-1.jpg	C:/My%20Web%20Sites/jefesgallery/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-64-1.jpg	(from https://jefesprofootball.com/galeria/)
14:15:56	78965/78965	---M--	200	added ('OK')	image/jpeg	etag:%2294d2de9a6a782104%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-89.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8915e2.jpg	(from https://jefesprofootball.com/galeria/)
14:15:56	45906/45906	---M--	200	added ('OK')	image/jpeg	etag:%224c77c2cbd3b79d56%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-88.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8815e2.jpg	(from https://jefesprofootball.com/galeria/)
14:15:56	70827/70827	---M--	200	added ('OK')	image/jpeg	etag:%227db0162d6c66dcb0%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-87.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8715e2.jpg	(from https://jefesprofootball.com/galeria/)
14:15:57	67070/67070	---M--	200	added ('OK')	image/jpeg	etag:%228bdbfb9e3e77700e%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-86.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-8615e2.jpg	(from https://jefesprofootball.com/galeria/)
